verdict,reason,hub,title,firm,fit,relevance,url,id
keep,keep,hong kong,Graduate Quant Trader,flowtraders.com,strong,less_relevant,https://job-boards.greenhouse.io/flowtraders/jobs/7760610,greenhouse:flowtraders:7760610
keep,keep,hong kong,Experienced Quantitative Researcher,flowtraders.com,stretch,relevant,https://job-boards.greenhouse.io/flowtraders/jobs/4003450,greenhouse:flowtraders:4003450
keep,keep,hong kong,Experienced Quant,davinciderivatives.com,stretch,less_relevant,https://job-boards.eu.greenhouse.io/davinciderivatives/jobs/4570121101,greenhouse:davinciderivatives:4570121101
keep,keep,singapore,Execution Trader (APAC & Macro),~good job creations (singapore) pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/execution-trader-good-job-creations-3e6083b709995ed99df3bdb4ba12cc69,mycareersfuture:singapore:3e6083b709995ed99df3bdb4ba12cc69
keep,keep,singapore,Senior Quantitative Researcher — Multi-Asset CTA,~skydog wealth management company pte. ltd.,stretch,relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/senior-quantitative-researcher-%E2%80%94-multi-asset-cta-skydog-wealth-management-company-82a377e77e3143c23ad78d47aae479af,mycareersfuture:singapore:82a377e77e3143c23ad78d47aae479af
keep,keep,hong kong,Quantitative Trading Associate,schonfeld.com,stretch,adjacent,https://job-boards.greenhouse.io/schonfeld/jobs/7517021,greenhouse:schonfeld:7517021
keep,keep,hong kong,Quantitative Researcher - Hong Kong,schonfeld.com,plausible,relevant,https://job-boards.greenhouse.io/schonfeld/jobs/5460823,greenhouse:schonfeld:5460823
keep,keep,hong kong,Quantitative Researcher,schonfeld.com,stretch,relevant,https://job-boards.greenhouse.io/schonfeld/jobs/7624691,greenhouse:schonfeld:7624691
keep,keep,hong kong,Quantitative Research / Developer - Intern,schonfeld.com,strong,less_relevant,https://job-boards.greenhouse.io/schonfeld/jobs/7185553,greenhouse:schonfeld:7185553
keep,keep,hong kong,Quantitative Developer,schonfeld.com,stretch,less_relevant,https://job-boards.greenhouse.io/schonfeld/jobs/6772399,greenhouse:schonfeld:6772399
keep,keep,singapore,Junior Quantitative Trader / Researcher,tower-research.com,stretch,relevant,https://www.tower-research.com/open-positions/?gh_jid=8091777,greenhouse:towerresearchcapital:8091777
keep,keep,singapore,Investment Analyst,~jjsh investment management pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/investment-analyst-jjsh-investment-management-265d100cb3d41e8655183ecdf8872c48,mycareersfuture:singapore:265d100cb3d41e8655183ecdf8872c48
keep,keep,singapore,EQUITIES ANALYST,~grandbull network technology pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/equities-analyst-grandbull-network-technology-61bce1963b455fe277067653da79e4f9,mycareersfuture:singapore:61bce1963b455fe277067653da79e4f9
keep,keep,singapore,Credit Risk Modeler,~united overseas bank limited,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/credit-risk-modeler-united-overseas-bank-1ee72d2ddbec37453b71227015a5349c,mycareersfuture:singapore:1ee72d2ddbec37453b71227015a5349c
keep,keep,singapore,Software Developer,~allegis group singapore private limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-developer-allegis-group-singapore-3d9ff87c9b3f9af85435baa8fdbdac14,mycareersfuture:singapore:3d9ff87c9b3f9af85435baa8fdbdac14
keep,keep,singapore,Senior Software Developer,~allegis group singapore private limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-software-developer-allegis-group-singapore-c2d5aca7ae76f32cb106af9d6c76e086,mycareersfuture:singapore:c2d5aca7ae76f32cb106af9d6c76e086
keep,keep,singapore,Senior Engineer,~pepper internet technology pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-engineer-pepper-internet-technology-82f8187badf0ad0e49daf275e377c839,mycareersfuture:singapore:82f8187badf0ad0e49daf275e377c839
keep,keep,singapore,Multi Asset Dealer,~yuanta wealth management (singapore) pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/others/multi-asset-dealer-yuanta-wealth-management-c0914acd0093958d5af28a0ed5653b35,mycareersfuture:singapore:c0914acd0093958d5af28a0ed5653b35
keep,keep,singapore,Junior Trading Analyst,~hartree partners singapore pte. limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/others/junior-trading-analyst-hartree-partners-singapore-87c0ff31b50307636e9a5ed1403e90d0,mycareersfuture:singapore:87c0ff31b50307636e9a5ed1403e90d0
keep,keep,singapore,Financial Analyst (Commodities),~direct search asia pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/financial-analyst-direct-search-asia-9cd0fbfac8ba4fad19a97860746b1043,mycareersfuture:singapore:9cd0fbfac8ba4fad19a97860746b1043
keep,keep,singapore,"Analyst, Private Capital Markets - Sales",~alta alternative investments pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/analyst-capital-markets-sales-alta-alternative-investments-5d06db310d7033537be6e0a916030500,mycareersfuture:singapore:5d06db310d7033537be6e0a916030500
keep,keep,singapore,AI Researcher,~dynamic technology lab private limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/ai-researcher-dynamic-technology-lab-d75041086c4333acfddc7aad48eb5230,mycareersfuture:singapore:d75041086c4333acfddc7aad48eb5230
keep,keep,singapore,6 Months Contract – Treasury Product & Business Support_BJJ,~recruit express pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/6-months-contract-%E2%80%93-treasury-product-business-supportbjj-recruit-express-ffd4697fcc14c09f7570f890031e75ce,mycareersfuture:singapore:ffd4697fcc14c09f7570f890031e75ce
keep,keep,singapore,Treasury Product & Business Support Officer ( 1 yr contract + 1 mth completion bonus),~tangspac consulting pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-product-business-support-officer-tangspac-consulting-4ddca2f99c462b540fd29be228e3c105,mycareersfuture:singapore:4ddca2f99c462b540fd29be228e3c105
keep,keep,singapore,"Treasury Officer (Banking Industry, FX/Treasury support, $7k ) (ID: 708090)",~persol singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/treasury-officer-persol-singapore-821a539e15fbddb6199231ae2ed3bb9a,mycareersfuture:singapore:821a539e15fbddb6199231ae2ed3bb9a
keep,keep,singapore,Trading Operations Specialist,vaticlabs.ai,apply_now,relevant,https://job-boards.greenhouse.io/vaticlabs/jobs/8083551,greenhouse:vaticlabs:8083551
keep,keep,singapore,Reference Data Associate,~ice data services singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/reference-data-associate-ice-data-services-singapore-7eb44192482591f4154080ec972c50ad,mycareersfuture:singapore:7eb44192482591f4154080ec972c50ad
keep,keep,singapore,Quantitative Researcher | Trading Team,jumptrading.com,plausible,relevant,https://www.jumptrading.com/hr/job?gh_jid=5870589,greenhouse:jumptrading:5870589
keep,keep,hong kong deprioritized,"Portfolio Finance Trader, SBL Specialist | Finance",jumptrading.com,stretch,less_relevant,https://www.jumptrading.com/hr/job?gh_jid=7340244,greenhouse:jumptrading:7340244
keep,keep,singapore,HFT Low-Latency Trading System Dev (C++),~alphamatrix capital pte. ltd.,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/hft-low-latency-trading-system-dev-alphamatrix-capital-7b7c293fba72fe14e38311dfd526cdbe,mycareersfuture:singapore:7b7c293fba72fe14e38311dfd526cdbe
keep,keep,singapore,"Graduate, Trading",~leonteq securities (singapore) pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/graduate-trading-leonteq-securities-5230ef349b07d7323812597b73783697,mycareersfuture:singapore:5230ef349b07d7323812597b73783697
keep,keep,singapore,Equity Research Analyst / Investment Analyst,~ks consulting pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/equity-research-analyst-investment-analyst-ks-consulting-c20f3fa1b6683a686c35ac82277a08fc,mycareersfuture:singapore:c20f3fa1b6683a686c35ac82277a08fc
keep,keep,singapore,"Associate, APAC Projects and Change - Up to $9K",~personnel link jobhub pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/associate-apac-projects-change-9k-personnel-link-jobhub-2e234a5a530ae55413aa7cdafcb1faf2,mycareersfuture:singapore:2e234a5a530ae55413aa7cdafcb1faf2
keep,keep,singapore new york deprioritized,AI Research Scientist | Research & Development,jumptrading.com,,,https://www.jumptrading.com/hr/job?gh_jid=4982814,greenhouse:jumptrading:4982814
keep,keep,singapore,6 Months Contract – Treasury Product & Business Support,~recruit express pte ltd,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/6-months-contract-%E2%80%93-treasury-product-business-support-recruit-express-0fc2cfb8ac23867933e7fec6ac9eb55e,mycareersfuture:singapore:0fc2cfb8ac23867933e7fec6ac9eb55e
keep,keep,singapore,Risk Analyst (Oil Products),~itg resources (singapore) pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/risk-management/risk-analyst-itg-resources-6022d3e5e2234827fa5d8f33e9b6446e,mycareersfuture:singapore:6022d3e5e2234827fa5d8f33e9b6446e
keep,keep,singapore deprioritized,Offshore China Credit Sales Trader,~starx capital markets pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/offshore-china-credit-sales-trader-starx-capital-markets-00b14caf1eff59a566f38b84cf290daa,mycareersfuture:singapore:00b14caf1eff59a566f38b84cf290daa
keep,keep,singapore,Executive / Senior Executive - Quantitative Strategist,~eastspring investments (singapore) limited,stretch,relevant,https://www.mycareersfuture.gov.sg/job/accounting/executive-senior-executive-quantitative-strategist-eastspring-investments-84d196b02fc37da461a9ff3a9a4130a2,mycareersfuture:singapore:84d196b02fc37da461a9ff3a9a4130a2
keep,keep,singapore,Energy Analyst,~bright point capital pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/others/energy-analyst-bright-point-capital-8052460d7b2e010cd746ac3059bee566,mycareersfuture:singapore:8052460d7b2e010cd746ac3059bee566
keep,keep,singapore,Crude Oil Trader,~repsol trading singapore pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/logistics/crude-oil-trader-repsol-trading-singapore-f2f2dd0590a5afc7a46acee2c867028a,mycareersfuture:singapore:f2f2dd0590a5afc7a46acee2c867028a
keep,keep,singapore,Credit Analyst,~uob kay hian private limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/credit-analyst-uob-kay-hian-b87045719da375e11285324de67ad236,mycareersfuture:singapore:b87045719da375e11285324de67ad236
keep,keep,singapore,Business Performance & Investment Analyst,~tj infotech pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/business-performance-investment-analyst-tj-infotech-2083cd5e1303f6a1dabba509cdb2d2e2,mycareersfuture:singapore:2083cd5e1303f6a1dabba509cdb2d2e2
keep,keep,singapore,BANK TREASURY OFFICER,~hr-pro recruitment services pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/bank-treasury-officer-hr-pro-recruitment-services-870b87bde7561e34179f98431563c691,mycareersfuture:singapore:870b87bde7561e34179f98431563c691
keep,keep,singapore,Treasury Trade Finance (Contract),~hays specialist recruitment pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/treasury-trade-finance-hays-specialist-recruitment-e199d603846bb220d24e1a2d5e892ceb,mycareersfuture:singapore:e199d603846bb220d24e1a2d5e892ceb
keep,keep,singapore,Treasury Trade Finance (Commodities) #ez,~hays specialist recruitment pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/treasury-trade-finance-ez-hays-specialist-recruitment-8ef04f753be863240fc6e2913bd5e131,mycareersfuture:singapore:8ef04f753be863240fc6e2913bd5e131
keep,keep,singapore,Treasury Specialist,~randstad pte. limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/treasury-specialist-randstad-4ca58d0fb1034afd7cd55bc856059f2f,mycareersfuture:singapore:4ca58d0fb1034afd7cd55bc856059f2f
keep,keep,singapore,Treasury Analyst / Treasury Associate,~sf international treasury management pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/accounting/treasury-analyst-treasury-associate-sf-international-treasury-management-fa138eb11db6d06214f88ae946caf719,mycareersfuture:singapore:fa138eb11db6d06214f88ae946caf719
keep,keep,singapore,Trading Desk,xtxmarkets.com,stretch,adjacent,https://job-boards.greenhouse.io/xtxmarketstechnologies/jobs/7798502003,greenhouse:xtxmarketstechnologies:7798502003
keep,keep,singapore,Petrochemical Trader (石油化工业务员）,~singapore xing da petrochemical pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/general-management/petrochemical-trader-%E7%9F%B3%E6%B2%B9%E5%8C%96%E5%B7%A5%E4%B8%9A%E5%8A%A1%E5%91%98%EF%BC%89-singapore-xing-da-petrochemical-d2c3ec95e4889317af808a2c224614ff,mycareersfuture:singapore:d2c3ec95e4889317af808a2c224614ff
keep,keep,singapore,Junior Bitumen Trader,~ambition group singapore pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/others/junior-bitumen-trader-ambition-group-singapore-6123ae295db4bc50d8821d67694f5b5d,mycareersfuture:singapore:6123ae295db4bc50d8821d67694f5b5d
keep,keep,singapore deprioritized,"Grains / Oilseed / Veg Oil Agri Futures Trader (SG, HK or China)",~zhijing singapore private limited,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/grains-oilseed-veg-oil-agri-futures-trader-zhijing-singapore-cfa320ffd66b3891846dad1b7b2c7520,mycareersfuture:singapore:cfa320ffd66b3891846dad1b7b2c7520
keep,keep,singapore,Credit Risk Analyst - Banking,~greenlane private ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/credit-risk-analyst-banking-greenlane-82bd10366a859f1f9f3b7952791b1990,mycareersfuture:singapore:82bd10366a859f1f9f3b7952791b1990
keep,keep,singapore,Commodity Trader (International Trade),~singapore xing da petrochemical pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/general-management/commodity-trader-singapore-xing-da-petrochemical-6c572ee1544c88e29ed64ee323cbb982,mycareersfuture:singapore:6c572ee1544c88e29ed64ee323cbb982
keep,keep,singapore,KDB+/q Developer #sn,~hays specialist recruitment pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/kdbq-developer-sn-hays-specialist-recruitment-8fd122d0b8bf6d2cfd47cb5405564277,mycareersfuture:singapore:8fd122d0b8bf6d2cfd47cb5405564277
keep,keep,hong kong,Junior Trading Analyst - Volatility Trading,eclipsetrading.com,strong,less_relevant,https://job-boards.greenhouse.io/eclipsetrading/jobs/8640163002,greenhouse:eclipsetrading:8640163002
keep,keep,hong kong,Junior Trading Analyst - Delta One & ETF Trading,eclipsetrading.com,strong,less_relevant,https://job-boards.greenhouse.io/eclipsetrading/jobs/8640162002,greenhouse:eclipsetrading:8640162002
keep,keep,singapore,Fundamental Researcher,~point72 asia (singapore) pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/fundamental-researcher-point72-asia-28904f05284c585fb3c21375e4e8044c,mycareersfuture:singapore:28904f05284c585fb3c21375e4e8044c
keep,keep,singapore,junior investment analyst,~alpha porter pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/junior-investment-analyst-alpha-porter-578cebeea6481aa059e355dd3072ee18,mycareersfuture:singapore:578cebeea6481aa059e355dd3072ee18
keep,keep,hong kong singapore,Reliability Engineer,tower-research.com,stretch,adjacent,https://www.tower-research.com/open-positions/?gh_jid=8000037,greenhouse:towerresearchcapital:8000037
keep,keep,hong kong singapore,Reliability Engineer,tower-research.com,stretch,adjacent,https://www.tower-research.com/open-positions/?gh_jid=8000035,greenhouse:towerresearchcapital:8000035
keep,keep,hong kong,Java Software Engineer,eclipsetrading.com,plausible,adjacent,https://job-boards.greenhouse.io/eclipsetrading/jobs/8520175002,greenhouse:eclipsetrading:8520175002
keep,keep,singapore,Fixed Income Trader,~philippine national bank,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/banking-finance/fixed-income-trader-philippine-national-bank-2bb83ec079aca65181877bc8ba566a8c,mycareersfuture:singapore:2bb83ec079aca65181877bc8ba566a8c
keep,keep,singapore,FX CFD Dealer,~trevose partners executive pte. limited,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/fx-cfd-dealer-trevose-partners-executive-a51d0307bf4e0e18fe7a542eb17a34af,mycareersfuture:singapore:a51d0307bf4e0e18fe7a542eb17a34af
keep,keep,hong kong deprioritized,Network Engineer,eclipsetrading.com,,,https://job-boards.greenhouse.io/eclipsetrading/jobs/8461791002,greenhouse:eclipsetrading:8461791002
keep,keep,singapore,Derivatives Trading Executive,~singapore julong international investment pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/admin/derivatives-trading-executive-singapore-julong-international-investment-0cd968b957b9e05d59b288dfa5debff5,mycareersfuture:singapore:0cd968b957b9e05d59b288dfa5debff5
keep,keep,stockholm,Ränteförvaltare till Swedbank Robur,~swedbank ab,plausible,adjacent,https://jobbsafari.se/jobb/ranteforvaltare-till-swedbank-robur-sasrb-20433739,jobbsafari:sweden:20433739
