n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
310,rejected,new_grad,Unclassified role,Collateral Analyst,gmo.com,"Boston, MA",Trade Operations,https://jobs.lever.co/gmo/9366b5d7-8930-43f7-bae6-98115e3a87a2,lever,gmo,9366b5d7-8930-43f7-bae6-98115e3a87a2
311,rejected,unknown,Sales role,"Mid-Enterprise Account Executive, NYC",horizon3.ai,"New York City, NY",Sales,https://jobs.ashbyhq.com/horizon3ai/e167d383-422f-4955-b59f-c635402634e5,ashby,horizon3ai,e167d383-422f-4955-b59f-c635402634e5
312,rejected,senior_6_10,Infrastructure,Senior Backend / Infrastructure Engineer – TypeScript,titan.com,New York ,Engineering,https://jobs.ashbyhq.com/titan/560bac35-f617-41b9-b0b9-a6a08d474862,ashby,titan,560bac35-f617-41b9-b0b9-a6a08d474862
313,rejected,unknown,Non-tech role,Voice Talent - British English (male) - Remote,clear.ventures,UK (Remote),LiltLancer Community,https://jobs.ashbyhq.com/lilt-production/48e2f767-5bf5-462d-ab9d-70a908afd4a9,ashby,lilt-production,48e2f767-5bf5-462d-ab9d-70a908afd4a9
314,rejected,unknown,Non-tech role,Real Estate Reporter,cafe.com,"New York, NY",Curbed,http://boards.greenhouse.io/voxmedia/jobs/8101003?gh_jid=8101003,greenhouse,voxmedia,8101003
315,rejected,senior_6_10,Unclassified role,"(Senior) Relationship Officer, Surabaya",fundingsocieties.com,,Sales,https://apply.workable.com/j/C3AD524925,workable,fundingsocieties,C3AD524925
316,rejected,unknown,Unclassified role,Fullstackutvecklare .Net till Svea Bank,svea.com,"Solna, Sweden",Tech,https://career.svea.com/jobs/8211363-fullstackutvecklare-net-till-svea-bank,teamtailor,career.svea.com,3c69ec88-343c-4346-98bc-204964b12442
317,rejected,new_grad,Compliance,Compliance Analyst,verifone.com,"London, England, United Kingdom",Legal/BusDev,https://job-boards.greenhouse.io/verifone/jobs/7781207003,greenhouse,verifone,7781207003
318,rejected,new_grad,Sales role,Sales Enablement Associate,focusfinancialpartners.com,"Chicago, IL",Client Solutions,https://job-boards.greenhouse.io/focusfinancialpartners/jobs/6116738004,greenhouse,focusfinancialpartners,6116738004
319,rejected,unknown,Sales role,Product Sales Specialist,swedbank.com,"Stockholm Region, Sundbyberg, Sweden","People, marketing, communication and support",https://jobs.swedbank.com/jobs/27546-product-sales-specialist,teamtailor,jobs.swedbank.com,64bf6589-bf46-49eb-abd3-3289a04c15d1
320,rejected,unknown,IT support,IT Helpdesk Support Engineer,business.com,"Boston, Massachusetts",Engineering,https://jobs.ashbyhq.com/centerfield/e0e40507-917a-4282-b8a1-668ef35af94a,ashby,centerfield,e0e40507-917a-4282-b8a1-668ef35af94a
321,rejected,unknown,Technician trades,Garage Door Medics - General Application,guildgaragegroup.com,"San Diego, CA",Administrative,https://job-boards.greenhouse.io/guildgaragegroup/jobs/4002786009,greenhouse,guildgaragegroup,4002786009
322,rejected,new_grad,Unclassified role,Corporate Finance Experienced Associate,bpm.com,San Francisco Bay Area,Valuations,https://jobs.lever.co/bpmcpa/76a56ad7-d265-4c79-a48e-d2ccddf68fa9,lever,bpmcpa,76a56ad7-d265-4c79-a48e-d2ccddf68fa9
323,rejected,unknown,Technician trades,Commercial Garage Door Technician,guildgaragegroup.com,"The Jaydor Co. - East Norristown, PA",Commercial,https://job-boards.greenhouse.io/guildgaragegroup/jobs/4261864009,greenhouse,guildgaragegroup,4261864009
324,rejected,unknown,Asset management,Community Relations Coordinator,galaxy.com,"Lubbock, Texas (REMOTE)",Data Centers,https://job-boards.greenhouse.io/galaxydigitalservices/jobs/6118796004,greenhouse,galaxydigitalservices,6118796004
325,rejected,unknown,Software engineer,"Software Engineer, Full Stack ",plaid.com,San Francisco HQ,All Departments,https://jobs.ashbyhq.com/plaid/ecc50d24-e303-480d-85d7-3041c1508cfe,ashby,plaid,ecc50d24-e303-480d-85d7-3041c1508cfe
326,rejected,senior_6_10,Software engineer,"Senior Customer Engineer, Edge APAC",shieldcap.com,Singapore (Remote),S&M - Pre Sale,https://job-boards.greenhouse.io/armada/jobs/5280554008,greenhouse,armada,5280554008
327,rejected,unknown,Healthcare therapy,"Travel Occupational Therapist, Home-Modifications",primary.vc,"Des Moines, IA",Occupational Therapy,https://job-boards.greenhouse.io/jukeboxhealth/jobs/4274495009,greenhouse,jukeboxhealth,4274495009
328,adjacent,lead,Portfolio oversight,Portfolio Consultant III,tuftoncapital.com,"Remote, USA",Portfolio Consulting,https://job-boards.greenhouse.io/merceradvisors/jobs/5355999008,greenhouse,merceradvisors,5355999008
329,rejected,unknown,Life sciences pharma,"Science and Compliance Specialist, Weekend AM",simtra.com,"Bloomington, Indiana, United States",Plant Operations,https://job-boards.greenhouse.io/simtrabps/jobs/5183815007,greenhouse,simtrabps,5183815007
330,rejected,lead,Operations,Billing Specialist (Mountain Time Zone or Pacific Time Zone),tuftoncapital.com,"Remote, USA",Investment Operations,https://job-boards.greenhouse.io/merceradvisors/jobs/5276480008,greenhouse,merceradvisors,5276480008
331,rejected,unknown,Customer support,Customer Success Representative – eShepherd,gallagher.com,"United Kingdom, North United Kingdom, Birmingham",eShepherd,https://careers.gallagher.com/jobs/7840494-customer-success-representative-eshepherd,teamtailor,careers.gallagher.com,4cedeb9c-d6ab-45d4-b510-13494fc40a35
332,adjacent,new_grad,Portfolio oversight,"Analyst, Portfolio Oversight (Infrastructure Focus)",cimgroup.com,"Los Angeles, CA",Investments - Infra and Impact,https://jobs.lever.co/cimgroup/7cebe27d-cce5-4268-a871-843a270754d3,lever,cimgroup,7cebe27d-cce5-4268-a871-843a270754d3
333,rejected,unknown,Energy clean tech,Energy Engineer,buoyant.vc,,Delivery,https://apply.workable.com/j/3372D3520E,workable,resource-innovations,3372D3520E
334,rejected,senior_6_10,Hardware solar,Senior Photovoltaics / Solar Array Engineer - Solar & Deployables,radical.vc,"San Jose, CA",Engineering - Hardware,https://job-boards.greenhouse.io/muonspace/jobs/5212080007,greenhouse,muonspace,5212080007
335,rejected,senior_6_10,Design role,Senior Graphic Designer,maveron.com,"Los Angeles, CA",Creative,https://job-boards.greenhouse.io/everlane/jobs/7778582003,greenhouse,everlane,7778582003
336,rejected,senior_6_10,Software engineer,Senior QA Automation Engineer,pepperstone.com,,IT,https://apply.workable.com/j/6FDED6FBB8,workable,pepperstone,6FDED6FBB8
337,rejected,senior_6_10,HR recruiting,Senior Recruiter (GTM) ,btv.vc,"New York, NY ",People,https://job-boards.greenhouse.io/coast/jobs/6084878004,greenhouse,coast,6084878004
338,adjacent,new_grad,Equity research,Senior Research Associate - Global Equity (Technology),williamblair.com,"Chicago, Illinois, United States",675 IM Investments - Global Growth,https://www.williamblair.com/Careers/job-description?gh_jid=5186505007,greenhouse,williamblair,5186505007
339,rejected,unknown,Sales role,"Mid-Enterprise Account Executive, Houston",horizon3.ai,Texas,Sales,https://jobs.ashbyhq.com/horizon3ai/b47fd875-0e47-47fd-aebe-c4b18f99aa38,ashby,horizon3ai,b47fd875-0e47-47fd-aebe-c4b18f99aa38
340,rejected,new_grad,Unclassified role,Emerging Country Debt - Corporate Credit Analyst,gmo.com,"Boston, MA",Emerging Country Debt,https://jobs.lever.co/gmo/901dc25c-33ac-4695-8593-f6dae8f7b9c3,lever,gmo,901dc25c-33ac-4695-8593-f6dae8f7b9c3
341,rejected,unknown,Maintenance,Porter - Heights at Interlocken,kairoi.com,"Heights at Interlocken - Broomfield, CO, Broomfield, United States",Operations - Community,https://careers.kairoi.com/jobs/656633-porter-heights-at-interlocken,teamtailor,careers.kairoi.com,7c8146fc-0492-4ed1-ac7b-1097c47f257c
342,rejected,new_grad,Onboarding,Onboarding Associate,bitgo.com,"Singapore, North West, Singapore",Compliance,https://job-boards.greenhouse.io/bitgo/jobs/8040218002,greenhouse,bitgo,8040218002
343,rejected,unknown,HR recruiting,Recruiter (6 month contract),rho.co,NYC,"Central (People, Finance, Legal)",https://jobs.ashbyhq.com/rho/94d61e4b-65aa-498e-8c0f-9e7890e94733,ashby,rho,94d61e4b-65aa-498e-8c0f-9e7890e94733
344,rejected,unknown,Wealth advisory,Wealth Advisor,waverly-advisors.com,"Cincinnati, OH",Wealth Advisors,https://job-boards.greenhouse.io/waverlyadvisorsllc/jobs/4299641009,greenhouse,waverlyadvisorsllc,4299641009
345,rejected,unknown,Software engineer,"Quality Assurance Engineer, Manufacturing ",cherry.vc,"Detroit, MI",Quality Assurance,https://job-boards.greenhouse.io/xometry/jobs/4746944007,greenhouse,xometry,4746944007
346,rejected,new_grad,Asset management,"Analyst, Transactions, Summer 2027",harrisonst.com,"Chicago,  IL",Transactions,https://jobs.lever.co/harrisonst/6751ed05-7c9e-4c7a-bbec-ec96392697bd,lever,harrisonst,6751ed05-7c9e-4c7a-bbec-ec96392697bd
347,rejected,senior_6_10,Sales role,Enterprise Account Executive EMEA,headline.com,United Kingdom,Sales,https://bitwarden.com/careers/7789407003/?gh_jid=7789407003,greenhouse,bitwarden,7789407003
348,rejected,lead,Fintech non-markets,Mobile Developer,admiralmarkets.com,,IT,https://apply.workable.com/j/E54641627C,workable,admirals,E54641627C
349,rejected,unknown,Non-tech role,Bilingual Actor - Spanish - English ,openai.fund,Los Angeles,Learning & Curriculum,https://jobs.ashbyhq.com/speak/4debae4e-a4d1-43e1-86e6-dfac0f11f780,ashby,speak,4debae4e-a4d1-43e1-86e6-dfac0f11f780
350,rejected,new_grad,Private equity,"Associate, Investment",pantheon.com,Singapore,Investment,https://job-boards.greenhouse.io/pantheonpublic/jobs/8622757002,greenhouse,pantheonpublic,8622757002
351,rejected,senior_6_10,Sales role,"Senior Account Executive, Supplier Sales",cherry.vc,"Denver, CO",Supplier Sales,https://job-boards.greenhouse.io/xometry/jobs/5150601007,greenhouse,xometry,5150601007
352,rejected,senior_6_10,Software engineer,Senior Staff Physical AI Data Algorithm Engineer,xpeng.com,"Santa Clara, CA",General Intelligence Center,https://job-boards.greenhouse.io/xpengmotors/jobs/8554408002,greenhouse,xpengmotors,8554408002
353,rejected,senior_6_10,HR recruiting,Senior Talent Attraction Specialist (m/f/d),earlybird.com,"Ottobrunn, Bavaria, Germany",Talent,https://job-boards.eu.greenhouse.io/isaraerospace/jobs/4688142101,greenhouse,isaraerospace,4688142101
354,rejected,unknown,Fintech non-markets,Strategic Partnerships,fundingsocieties.com,,Partnerships,https://apply.workable.com/j/76EC4F1D61,workable,fundingsocieties,76EC4F1D61
355,rejected,unknown,Sales role,"Account Executive, Pro (Los Angeles)",prudence.vc,"Playa Vista, Ca",Sales:Account Executive Pro,https://job-boards.greenhouse.io/crexi/jobs/4648939005,greenhouse,crexi,4648939005
356,rejected,student_intern,Asset management,Working Student Software Engineering (m/f/d),ginmon.de,"Frankfurt am Main, Deutschland",IT,https://ginmon.recruitee.com/o/working-student-software-engineering-mfd,recruitee,ginmon,1527954
357,rejected,unknown,Unclassified role,Technical Designer,maveron.com,"Los Angeles, CA",Quality Assurance & Technical Design,https://job-boards.greenhouse.io/everlane/jobs/7861106003,greenhouse,everlane,7861106003
358,rejected,new_grad,Unclassified role,Data Platform Analyst,gmo.com,"Boston, MA",Investment Data Solutions,https://jobs.lever.co/gmo/a8e8b02a-5cf8-41f9-82de-955afbcfe22f,lever,gmo,a8e8b02a-5cf8-41f9-82de-955afbcfe22f
359,rejected,unknown,Customer support,Merchant Support Specialist APAC,unlimit.com,Shanghai Office,Customer Support,https://jobs.lever.co/unlimit/c6813826-066a-41b5-aede-7d8a71fd1fc1,lever,unlimit,c6813826-066a-41b5-aede-7d8a71fd1fc1
360,rejected,unknown,Infrastructure,Infrastructure Engineer,flint.com,San Francisco,Engineering,https://jobs.ashbyhq.com/flint/9347be1d-49bd-40bc-9308-acca85ee1117,ashby,flint,9347be1d-49bd-40bc-9308-acca85ee1117
361,rejected,senior_6_10,Software engineer,Senior Autonomy Engineer,mavenventures.com,"Ann Arbor, MI",Autonomy Engineering,https://job-boards.greenhouse.io/maymobility/jobs/8611992002,greenhouse,maymobility,8611992002
362,rejected,new_grad,Sales role,Senior Sales Analyst,equityzen.com,"New York, New York, United States",Sales,https://job-boards.greenhouse.io/equityzen/jobs/6620608003,greenhouse,equityzen,6620608003
363,rejected,unknown,Sales role,Venue Sales Representative,octopusenergygeneration.com,Bristol (GB),Acquisition,https://jobs.lever.co/octoenergy/0a4a3f77-1758-41e7-a4b0-e54b9a983523,lever,octoenergy,0a4a3f77-1758-41e7-a4b0-e54b9a983523
364,rejected,unknown,Software engineer,Software Engineer: On-board Autonomy,inflection.fund,"Los Angeles, US",Engineering,https://job-boards.eu.greenhouse.io/lodestarspace/jobs/4661406101,greenhouse,lodestarspace,4661406101
365,rejected,unknown,Unclassified role,"Product Designer, Marketing & GTM",enigma.com,"New York, NY or Los Angeles, CA",Marketing,https://job-boards.greenhouse.io/enigmaio/jobs/7348421,greenhouse,enigmaio,7348421
366,rejected,unknown,Unclassified role,General Application,eaglepointcredit.com,"Greenwich, CT",Eagle Point Credit,https://jobs.lever.co/eaglepointcredit/ea911c08-9f21-4a75-a509-c015d07cfa1e,lever,eaglepointcredit,ea911c08-9f21-4a75-a509-c015d07cfa1e
367,rejected,unknown,HR recruiting,Talent Acquisition Coordinator,profunds.com,"Bethesda, MD",Human Resources,https://boards.greenhouse.io/proshares/jobs/6016376004?gh_jid=6016376004,greenhouse,proshares,6016376004
368,rejected,unknown,Unclassified role,Financial Modeller,octopusenergygeneration.com,London (GB),Development,https://jobs.lever.co/octoenergy/472279e4-402a-4b15-b281-342c8aa9a9e0,lever,octoenergy,472279e4-402a-4b15-b281-342c8aa9a9e0
369,rejected,unknown,Operations,Accounts Payable Specialist,palmersquare.com,"Larchmont, NY",Finance,https://jobs.lever.co/heyrowan/c48ee59e-2a62-4da3-b101-6628b5be5393,lever,heyrowan,c48ee59e-2a62-4da3-b101-6628b5be5393
370,rejected,unknown,Unclassified role,Systems Administrator,marathonwealth.net,"Boston, MA",Technology,https://job-boards.greenhouse.io/moderawealthmanagement/jobs/5376634008,greenhouse,moderawealthmanagement,5376634008
371,rejected,unknown,Technician trades,Garage Door - Install Technician / Apprentice,guildgaragegroup.com,"Red Mountain - Birmingham, AL",Residential Install,https://job-boards.greenhouse.io/guildgaragegroup/jobs/4338275009,greenhouse,guildgaragegroup,4338275009
372,rejected,unknown,Software engineer,"Motor / Electromechanical Applications Engineer, Vandrel",interplay.vc,New York,Portfolio Companies,https://jobs.ashbyhq.com/interplay/95c3b707-b101-4a69-91f8-1d180e0e0a00,ashby,interplay,95c3b707-b101-4a69-91f8-1d180e0e0a00
373,rejected,unknown,Unclassified role,Key Holder (PT),camp.com,"Miami, FL (Aventura)","MIAMI, FL (AVENTURA)",https://job-boards.greenhouse.io/camp/jobs/8616766002,greenhouse,camp,8616766002
374,rejected,unknown,Software engineer,Application Security Engineer,pepperstone.com,,IT,https://apply.workable.com/j/DB94046D16,workable,pepperstone,DB94046D16
375,rejected,unknown,Unclassified role,Risk Consultant,benifex.com,"Southampton, United Kingdom",Corporate Benefits,https://careers.benifex.com/jobs/8080496-risk-consultant,teamtailor,benefex,400843d5-77ee-4097-b942-d78a0154c429
376,rejected,unknown,Unclassified role,Demand Planner - Berghaus,canterbury.com,"Farringdon, London, London, United Kingdom",Product Development & Innovation,https://careers.pentland.com/jobs/8168666-demand-planner-berghaus,teamtailor,pentlandbrandsuk,95ab7f6e-e3d5-4e51-b19b-163ef194cccb
377,rejected,senior_6_10,Sales role,"Senior Account Executive, Enterprise",cherry.vc,"Seattle, WA",Marketplace Sales,https://job-boards.greenhouse.io/xometry/jobs/5019717007,greenhouse,xometry,5019717007
378,rejected,unknown,Asset management,EHS  Engineer (Data Centers),galaxy.com,"Afton, Texas",Data Centers,https://job-boards.greenhouse.io/galaxydigitalservices/jobs/6139108004,greenhouse,galaxydigitalservices,6139108004
379,rejected,unknown,Cybersecurity,Staff Security Engineer,assured.com,Remote,Engineering,https://jobs.ashbyhq.com/assured/1d132af6-bb3d-4a5b-be81-f307cb801dd2,ashby,assured,1d132af6-bb3d-4a5b-be81-f307cb801dd2
380,rejected,new_grad,Unclassified role,Data Analyst ,winton.com,"London, United Kingdom",Software Development,https://job-boards.eu.greenhouse.io/winton/jobs/4868964101,greenhouse,winton,4868964101
381,rejected,new_grad,Sales role,Senior Sales Operations Analyst,cherry.vc,"North Bethesda, MD",Sales Operations ,https://job-boards.greenhouse.io/xometry/jobs/5178287007,greenhouse,xometry,5178287007
382,rejected,senior_6_10,Software engineer,"Senior Customer Engineer, Federal",shieldcap.com,"Washington, D.C., USA (Remote)",S&M - Federal,https://job-boards.greenhouse.io/armada/jobs/5206914008,greenhouse,armada,5206914008
383,rejected,unknown,Software engineer,"Software Engineer, Full Stack",plaid.com,New York City Office,All Departments,https://jobs.ashbyhq.com/plaid/a9dc0810-546b-4773-9545-2862409e24b4,ashby,plaid,a9dc0810-546b-4773-9545-2862409e24b4
384,adjacent,new_grad,Financial analyst,Financial Product Analyst / Associate,fundingsocieties.com,,,https://apply.workable.com/j/6567B1F902,workable,fundingsocieties,6567B1F902
385,rejected,unknown,Customer support,Employee Benefits Customer Service Representative ,lwarner.com,"Camden, New Jersey, United States; Orlando, Florida, United States; Remote",Customer Service,https://job-boards.greenhouse.io/foundationriskpartners/jobs/5189943007,greenhouse,foundationriskpartners,5189943007
