n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
587,rejected,senior_6_10,insurance catastrophe modeling,Senior Catastrophe Risk Modeler (Flood Modeling),tmhcc.com,Georgia - Duluth; Georgia - Kennesaw; Georgia - Alpharetta,,https://tmhcc.wd108.myworkdayjobs.com/en-US/External/job/Georgia---Duluth/Senior-Catastrophe-Risk-Modeler--Flood-Modeling-_2026-808,workday,tmhcc|wd108|External,/job/Georgia---Duluth/Senior-Catastrophe-Risk-Modeler--Flood-Modeling-_2026-808
589,relevant,mid_3_5,commodities risk quantitative analyst; 3yr req,"Associate, Global Markets",cibc.com,"New York, NY",,https://cibc.wd3.myworkdayjobs.com/en-US/search/job/New-York-NY/Associate--Global-Markets_2615673,workday,cibc|wd3|search,/job/New-York-NY/Associate--Global-Markets_2615673
593,rejected,unknown,reinsurance broker sales; not quant,Broker (Placing),willisre.com,London,,https://willisre.wd107.myworkdayjobs.com/en-US/Careers/job/London/Placing-Broker_JR156,workday,willisre|wd107|Careers,/job/London/Placing-Broker_JR156
594,rejected,new_grad,AQR summer internship for current students,2027 Business Development Summer Analyst ,aqr.com,"Greenwich, CT",University - Open Positions,https://careers.aqr.com/jobs?gh_jid=7926659&gh_jid=7926659,greenhouse,aqr,7926659
595,rejected,junior_0_2,data scientist payments fintech; not markets,Data Scientist I,ethoca.com,"Salt Lake City, Utah (Holladay)",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Salt-Lake-City-Utah-Holladay/Data-Scientist-I_R-286655,workday,mastercard|wd1|CorporateCareers,/job/Salt-Lake-City-Utah-Holladay/Data-Scientist-I_R-286655
596,rejected,new_grad,real estate fund internship,"Intern, SEA Fund Management",esr.com,,SEA - Singapore,https://apply.workable.com/j/50889D3FC1,workable,esr-group,50889D3FC1
597,rejected,mid_3_5,crypto treasury software; excluded scope,Treasury Implementation Consultant (German-Speaking),castleisland.vc,"Geneva, Switzerland",Service & Delivery,https://ripple.com/careers/all-jobs/job/8009463?gh_jid=8009463,greenhouse,ripple,8009463
599,rejected,senior_6_10,wealth advisor discretionary investing,Senior Investment Strategist (Texas; Mountain or Pacific Time Zones),tuftoncapital.com,"Remote, USA",Portfolio Management Group,https://job-boards.greenhouse.io/merceradvisors/jobs/5213469008,greenhouse,merceradvisors,5213469008
600,adjacent,mid_3_5,hedge fund operations; not quant research,"Senior Associate, Investor Services - Hybrid",advent.com,"Evansville, IN; Bellevue, WA",,https://wd1.myworkdaysite.com/en-US/SSCTechnologies/job/Evansville-IN/Senior-Associate--Investor-Services---Hybrid_R43217-1,workday,ssctech|wd1|SSCTechnologies|myworkdaysite.com,/job/Evansville-IN/Senior-Associate--Investor-Services---Hybrid_R43217-1
601,rejected,new_grad,quant dev internship targeting students,"Quantitative Developer Intern, Summer 2027",arrowstreetcapital.com,Boston,,https://arrowstreetcapital.wd5.myworkdayjobs.com/en-US/Campus_Careers/job/Boston/Quantitative-Developer-Intern--Summer-2027_R1506,workday,arrowstreetcapital|wd5|Campus_Careers,/job/Boston/Quantitative-Developer-Intern--Summer-2027_R1506
603,relevant,unknown,AI researcher quant trading; PhD required,AI Researcher,vaticlabs.ai,New York,Quantitative Research & Trading,https://job-boards.greenhouse.io/vaticlabs/jobs/5114560,greenhouse,vaticlabs,5114560
605,rejected,unknown,payments fintech data science; not markets,Data Scientist,mypos.com,"London - Office, London, United Kingdom",Data and AI,https://careers.mypos.com/jobs/7985735-data-scientist,teamtailor,careers.mypos.com,a32b1aeb-86b5-419a-b774-f0b204af2733
607,rejected,junior_0_2,real estate fund analyst; not markets,"Senior Associate, Fund Analysis (Real Estate)",invesco.com,"London, London; Munich, Bavaria",,https://invesco.wd1.myworkdayjobs.com/en-US/IVZ/job/London-London/Senior-Associate--Fund-Analysis--Real-Estate-_R-14531,workday,invesco|wd1|IVZ,/job/London-London/Senior-Associate--Fund-Analysis--Real-Estate-_R-14531
608,less_relevant,senior_6_10,data engineer energy trading platform,Senior Data Engineer,aenu.com,Berlin HQ,Engineering,https://jobs.ashbyhq.com/trawa/62a94b9d-7b35-44f6-ab42-60a610e0588f,ashby,trawa,62a94b9d-7b35-44f6-ab42-60a610e0588f
609,adjacent,unknown,equities execution analyst; operations not research,Equities Execution Data Analyst - 12 month Fixed Term Contract,tpicap.com,London,,https://tp.wd107.myworkdayjobs.com/en-US/TP-ICAP/job/London/Equities-Execution-Data-Analyst---12-month-Fixed-Term-Contract_R5525,workday,tp|wd107|TP-ICAP,/job/London/Equities-Execution-Data-Analyst---12-month-Fixed-Term-Contract_R5525
610,adjacent,lead,ETF market strategist; product not trading,US ETF Market Strategist,nasdaq.com,USA - Philadelphia - Pennsylvania; USA - New York City - New York,,https://nasdaq.wd1.myworkdayjobs.com/en-US/Global_External_Site/job/USA---Philadelphia---Pennsylvania/US-ETF-Strategist_R0025601,workday,nasdaq|wd1|Global_External_Site,/job/USA---Philadelphia---Pennsylvania/US-ETF-Strategist_R0025601
612,relevant,junior_0_2,early career quant researcher; systematic,"Quantitative Researcher, Early Career ",aquatic.com,Chicago; New York,Research,https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489150002,greenhouse,aquaticcapitalmanagement,8489150002
615,rejected,junior_0_2,digital infra PE; real assets not markets,"Real Assets, Digital Infrastructure Associate",blueowl.com,Chicago - 150 - 36,,https://blueowl.wd1.myworkdayjobs.com/en-US/blueowl/job/Chicago---150---36/Real-Assets--Digital-Infrastructure-Associate_R-102326,workday,blueowl|wd1|blueowl,/job/Chicago---150---36/Real-Assets--Digital-Infrastructure-Associate_R-102326
616,relevant,new_grad,quant strategist hedge fund; PhD required,Quantitative Strategist (PhD),capulaglobal.com,,Strategy,https://apply.workable.com/j/9582487D5F,workable,capula-investment-management-ltd,9582487D5F
617,rejected,junior_0_2,credit research fundamental analyst; not quant,Associate Investment Grade Credit Research I,capital.northwesternmutual.com,"Milwaukee, WI Corporate",,https://northwesternmutual.wd5.myworkdayjobs.com/en-US/CORPORATE-CAREERS/job/Milwaukee-WI-Corporate/Associate-Investment-Grade-Credit-Research-I_JR-45860,workday,northwesternmutual|wd5|CORPORATE-CAREERS,/job/Milwaukee-WI-Corporate/Associate-Investment-Grade-Credit-Research-I_JR-45860
618,relevant,unknown,software developer quant trading systems,Software Developer,tower-research.com,Singapore,Quantitative Research & Trading,https://www.tower-research.com/open-positions/?gh_jid=1904195,greenhouse,towerresearchcapital,1904195
622,relevant,senior_6_10,senior quant researcher options market making,Senior Quantitative Researcher - Options Market Making ,mavensecurities.com,Chicago ,Options Market Making,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/5848395,greenhouse,mavensecuritiesholdingltd,5848395
623,relevant,unknown,trading systems engineer low-latency HFT,Trading Strategy Software Engineer,blackedge.com,Chicago,General,https://job-boards.greenhouse.io/blackedgecapital/jobs/4707865005,greenhouse,blackedgecapital,4707865005
